Datum,Uhrzeit,Lat,Lon,Adresse,Abschnitt_km,Kumuliert_km,Grund
2024-05-04,16:00:00,52.465812,13.379788,,0.396,76.735,Blankenfelde-Mahlow
2024-05-04,16:00:00,52.470455,13.370611,,0.808,77.543,Blankenfelde-Mahlow
2024-05-04,17:11:10,52.365386,13.411418,"Berliner Straße, 15831 Waldblick",12.006,89.550,Blankenfelde-Mahlow
2024-05-04,17:11:10,52.457896,13.387210,,10.417,99.966,Blankenfelde-Mahlow
2024-05-04,17:38:28,52.458409,13.384509,,0.192,100.158,Blankenfelde-Mahlow
2024-05-04,17:54:23,52.469932,13.369021,,1.656,101.814,Blankenfelde-Mahlow
2024-05-04,17:59:59,52.469581,13.366257,,0.191,102.005,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.470172,13.368418,,0.160,102.166,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.468564,13.364733,,0.307,102.473,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.467187,13.367149,,0.224,102.697,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.469398,13.371539,,0.386,103.083,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.472676,13.367002,,0.477,103.560,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.484839,13.372264,,1.399,104.958,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.485253,13.363632,,0.586,105.545,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.486358,13.361760,,0.177,105.721,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.488109,13.363936,,0.244,105.965,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.485269,13.364795,,0.321,106.286,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.484953,13.385371,,1.394,107.680,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.489900,13.386472,,0.555,108.235,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.495741,13.389717,,0.686,108.921,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.498310,13.406449,,1.168,110.089,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.510020,13.415765,,1.447,111.536,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.509793,13.421124,,0.364,111.899,Blankenfelde-Mahlow
2024-05-04,18:00:00,52.515670,13.426577,,0.750,112.650,Blankenfelde-Mahlow
2024-05-04,18:44:45,52.470690,13.368015,,6.382,119.032,Blankenfelde-Mahlow
2024-05-04,18:44:45,52.486205,13.361583,,1.779,120.811,Blankenfelde-Mahlow
2024-05-04,19:22:44,52.515882,13.426426,,5.491,126.303,Blankenfelde-Mahlow
2024-05-04,19:46:32,52.516835,13.426471,,0.106,126.409,Blankenfelde-Mahlow
2024-05-04,20:00:00,52.515980,13.423442,,0.226,126.635,Blankenfelde-Mahlow
2024-05-04,20:00:00,52.517265,13.421973,,0.174,126.809,Blankenfelde-Mahlow
2024-05-04,20:00:00,52.516321,13.425981,,0.291,127.100,Blankenfelde-Mahlow
2024-05-04,21:13:47,52.517265,13.421973,"Singerstraße, 10179 Berlin",0.291,127.390,Blankenfelde-Mahlow
2024-05-04,21:31:56,52.516321,13.425981,,0.291,127.681,Blankenfelde-Mahlow
2024-05-04,21:37:05,52.516835,13.426471,"Lichtenberger Straße, 10179 Berlin",0.066,127.747,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.516789,13.426556,"Lichtenberger Straße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.515812,13.426679,,0.109,0.109,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.518505,13.429006,,0.338,0.447,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.522044,13.416862,,0.911,1.358,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.536022,13.433034,,1.901,3.259,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.539941,13.421915,,0.869,4.128,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.542481,13.420758,,0.293,4.421,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.544563,13.422651,,0.264,4.686,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.544472,13.425111,,0.167,4.852,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.545172,13.423018,,0.162,5.014,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.543911,13.422048,,0.155,5.169,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.541783,13.421477,,0.240,5.408,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.540853,13.425104,,0.266,5.675,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.526734,13.415831,,1.691,7.365,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.525316,13.419099,,0.272,7.637,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.517915,13.409319,,1.056,8.693,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.511597,13.402062,,0.857,9.550,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.501863,13.394310,,1.203,10.753,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.498865,13.395582,,0.344,11.097,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.493472,13.394953,,0.601,11.698,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.491883,13.393404,,0.205,11.904,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.493007,13.387608,,0.412,12.316,Blankenfelde-Mahlow
2024-05-28,10:00:00,52.490247,13.386390,,0.318,12.633,Blankenfelde-Mahlow
2024-05-28,10:40:21,52.516789,13.426556,"Lichtenberger Straße, 10179 Berlin",4.013,16.646,Blankenfelde-Mahlow
2024-05-28,10:41:47,52.545067,13.423094,,3.153,19.799,Blankenfelde-Mahlow
2024-05-28,11:00:40,52.544108,13.426183,,0.235,20.034,Blankenfelde-Mahlow
2024-05-28,11:26:41,52.544557,13.422618,,0.246,20.280,Blankenfelde-Mahlow
2024-05-28,11:41:21,52.365384,13.412329,,19.935,40.215,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.473549,13.385654,,12.163,52.378,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.457890,13.384125,,1.744,54.122,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.441898,13.386664,,1.786,55.908,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.423599,13.395884,,2.129,58.037,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.399585,13.406565,,2.767,60.804,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.390222,13.406976,,1.042,61.845,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.370071,13.422201,,2.467,64.313,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.367115,13.421116,,0.337,64.650,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.367227,13.413252,,0.534,65.184,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.365476,13.411291,,0.236,65.420,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.365758,13.407849,,0.236,65.655,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.365354,13.412069,,0.290,65.945,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.367135,13.412960,,0.207,66.152,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.365575,13.438332,,1.731,67.884,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.383404,13.445454,,2.041,69.924,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.406855,13.440725,,2.627,72.552,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.423285,13.437042,,1.844,74.396,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.433685,13.467665,,2.377,76.772,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.451104,13.488158,,2.383,79.156,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.452514,13.481471,,0.479,79.635,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.455968,13.475985,,0.535,80.170,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.468827,13.491014,,1.755,81.925,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.488184,13.474931,,2.412,84.337,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.499871,13.444330,,2.446,86.783,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.501147,13.441858,,0.219,87.002,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.500357,13.438099,,0.269,87.271,Blankenfelde-Mahlow
2024-05-28,12:00:00,52.499031,13.440077,,0.199,87.471,Blankenfelde-Mahlow
2024-05-28,12:34:34,52.365961,13.411921,,14.919,102.390,Blankenfelde-Mahlow
2024-05-28,13:03:53,52.499442,13.439853,,14.963,117.353,Blankenfelde-Mahlow
2024-05-28,13:57:47,52.499003,13.441371,"Wrangelstraße, 10997 Berlin",0.114,117.466,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.497648,13.437194,,0.320,117.787,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.499268,13.432275,,0.379,118.165,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.500592,13.441343,,0.631,118.797,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.501782,13.445710,,0.324,119.120,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.513941,13.453484,,1.451,120.571,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.515186,13.460154,,0.472,121.043,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.519694,13.462475,,0.525,121.569,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.520675,13.458883,,0.266,121.835,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.522388,13.459924,,0.203,122.038,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.522970,13.463667,,0.261,122.299,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.523390,13.460463,,0.222,122.521,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.520788,13.458913,,0.308,122.829,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.519911,13.462016,,0.232,123.060,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.515411,13.460175,,0.516,123.576,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.518434,13.427683,,2.224,125.800,Blankenfelde-Mahlow
2024-05-28,14:00:00,52.515990,13.426379,,0.286,126.086,Blankenfelde-Mahlow
2024-05-28,14:18:22,52.499009,13.440049,,2.103,128.189,Blankenfelde-Mahlow
2024-05-28,14:18:22,52.523200,13.461531,,3.058,131.246,Blankenfelde-Mahlow
2024-05-28,15:21:05,52.522995,13.463626,"Zur Rinderauktionshalle, 10247 Berlin",0.144,131.390,Blankenfelde-Mahlow
2024-05-28,15:21:05,52.516182,13.425901,,2.663,134.052,Blankenfelde-Mahlow
2024-05-28,15:31:35,52.516835,13.426471,"Lichtenberger Straße, 10179 Berlin",0.082,134.135,Blankenfelde-Mahlow
2024-06-07,10:00:00,52.517012,13.426705,"Lichtenberger Straße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-06-07,10:00:00,52.518580,13.429024,,0.235,0.235,Blankenfelde-Mahlow
2024-06-07,10:00:00,52.522010,13.417056,,0.895,1.130,Blankenfelde-Mahlow
2024-06-07,10:00:00,52.524003,13.412600,,0.374,1.504,Blankenfelde-Mahlow
2024-06-07,10:00:00,52.523042,13.408703,,0.284,1.788,Blankenfelde-Mahlow
2024-06-07,10:00:00,52.522468,13.407045,,0.129,1.917,Blankenfelde-Mahlow
2024-06-07,11:23:25,52.516837,13.426685,"Lichtenberger Straße, 10179 Berlin",1.469,3.386,Blankenfelde-Mahlow
2024-06-07,11:27:01,52.523427,13.407448,,1.494,4.880,Blankenfelde-Mahlow
2024-06-07,11:34:43,52.522327,13.408080,,0.130,5.009,Blankenfelde-Mahlow
2024-06-07,12:00:00,52.523142,13.409010,,0.110,5.120,Blankenfelde-Mahlow
2024-06-07,12:00:00,52.518589,13.427269,,1.335,6.455,Blankenfelde-Mahlow
2024-06-07,12:00:00,52.516602,13.426946,,0.222,6.677,Blankenfelde-Mahlow
2024-06-07,12:58:51,52.523142,13.409010,,1.415,8.092,Blankenfelde-Mahlow
2024-06-07,12:58:51,52.516602,13.426946,,1.415,9.506,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.517930,13.427091,,0.148,9.654,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.513680,13.424369,,0.507,10.162,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.498303,13.461879,,3.061,13.223,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.497198,13.464445,,0.213,13.435,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.492829,13.459119,,0.605,14.040,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.477651,13.478495,,2.138,16.178,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.471731,13.467315,,1.003,17.181,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.466705,13.458430,,0.821,18.003,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.464850,13.455882,,0.269,18.272,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.462088,13.454928,,0.314,18.585,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.448768,13.467121,,1.696,20.281,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.424599,13.521641,,4.570,24.851,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.411891,13.523585,,1.419,26.270,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.398395,13.518593,,1.538,27.809,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.393034,13.522500,,0.652,28.461,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.387424,13.504680,,1.361,29.822,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.380280,13.490165,,1.266,31.087,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.368783,13.476556,,1.577,32.665,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.361827,13.451217,,1.886,34.551,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.366951,13.429607,,1.574,36.125,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.365401,13.411741,,1.225,37.350,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.367216,13.412909,,0.217,37.567,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.366172,13.410637,,0.193,37.760,Blankenfelde-Mahlow
2024-06-07,14:00:00,52.365535,13.408184,,0.181,37.941,Blankenfelde-Mahlow
2024-06-07,14:39:28,52.516811,13.426151,,16.865,54.806,Blankenfelde-Mahlow
2024-06-07,14:39:28,52.365401,13.411741,,16.864,71.670,Blankenfelde-Mahlow
2024-06-07,15:58:16,52.509034,13.263817,,18.858,90.529,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.365238,13.395910,,18.326,108.855,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.367109,13.396411,,0.211,109.065,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.377686,13.330744,,4.610,113.676,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.382258,13.319307,,0.928,114.604,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.370966,13.300674,,1.782,116.386,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.350290,13.287296,,2.472,118.858,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.358308,13.271829,,1.378,120.236,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.370898,13.200114,,5.067,125.302,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.374519,13.151824,,3.303,128.605,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.379739,13.150224,,0.590,129.196,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.390270,13.158807,,1.308,130.504,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.398908,13.183593,,1.937,132.441,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.411287,13.196998,,1.650,134.090,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.421034,13.195995,,1.086,135.176,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.426178,13.191739,,0.641,135.817,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.432977,13.192475,,0.758,136.575,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.466392,13.233180,,4.628,141.202,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.499159,13.273974,,4.572,145.775,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.499935,13.279789,,0.403,146.177,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.502045,13.280955,,0.248,146.425,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.506009,13.280199,,0.444,146.869,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.508204,13.274787,,0.440,147.309,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.509219,13.267254,,0.522,147.831,Blankenfelde-Mahlow
2024-06-07,16:00:00,52.509036,13.263644,,0.245,148.076,Blankenfelde-Mahlow
2024-06-07,20:00:00,52.511898,13.260534,"Württembergallee, 14052 Berlin",0.382,148.458,Blankenfelde-Mahlow
2024-06-07,20:00:00,52.509241,13.261572,,0.304,148.762,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.511898,13.260534,"Württembergallee, 14052 Berlin",0.304,149.065,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.509405,13.262341,,0.303,149.368,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.511898,13.260534,,0.303,149.671,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.509288,13.262340,,0.315,149.986,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.508216,13.263079,,0.129,150.116,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.508665,13.258499,,0.314,150.430,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.509231,13.270675,,0.826,151.256,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.511606,13.307568,,2.511,153.767,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.514302,13.348314,,2.774,156.540,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.510167,13.351183,,0.499,157.039,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.511449,13.373583,,1.523,158.562,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.516144,13.401822,,1.981,160.543,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.514228,13.405544,,0.330,160.873,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.516010,13.408343,,0.274,161.147,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.515115,13.419306,,0.749,161.895,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.513723,13.423445,,0.320,162.215,Blankenfelde-Mahlow
2024-06-07,22:00:00,52.515900,13.426292,,0.309,162.525,Blankenfelde-Mahlow
2024-06-07,22:58:40,52.509069,13.263580,,11.037,173.562,Blankenfelde-Mahlow
2024-06-07,22:58:40,52.515900,13.426292,,11.037,184.599,Blankenfelde-Mahlow
2024-06-07,23:27:50,52.516835,13.426471,"Lichtenberger Straße, 10179 Berlin",0.105,184.704,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.516841,13.426671,"Lichtenberger Straße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.518767,13.426658,,0.214,0.214,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.520003,13.429215,,0.221,0.435,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.516691,13.423943,,0.513,0.948,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.516405,13.420981,,0.203,1.151,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.516800,13.426618,,0.384,1.535,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.517836,13.427292,,0.124,1.659,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.513738,13.424424,,0.495,2.154,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.499146,13.459151,,2.856,5.010,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.497886,13.463289,,0.313,5.323,Blankenfelde-Mahlow
2024-06-21,12:00:00,52.492099,13.458107,,0.733,6.056,Blankenfelde-Mahlow
2024-06-21,12:38:02,52.520003,13.429215,,3.668,9.724,Blankenfelde-Mahlow
2024-06-21,12:38:02,52.518539,13.426738,,0.234,9.957,Blankenfelde-Mahlow
2024-06-21,13:43:56,52.517422,13.426548,"Lichtenberger Straße, 10179 Berlin",0.125,10.082,Blankenfelde-Mahlow
2024-06-21,13:43:56,52.360499,13.410419,,17.483,27.565,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.478849,13.476660,,13.905,41.471,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.476752,13.477131,,0.235,41.706,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.470280,13.464704,,1.107,42.814,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.461664,13.478397,,1.334,44.147,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.456640,13.476122,,0.579,44.727,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.452684,13.481147,,0.556,45.283,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.448858,13.496048,,1.096,46.379,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.446322,13.500576,,0.417,46.795,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.444393,13.501344,,0.221,47.016,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.440450,13.499656,,0.453,47.469,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.438694,13.502090,,0.256,47.725,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.436258,13.502424,,0.272,47.997,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.434497,13.499274,,0.290,48.286,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.426314,13.520339,,1.693,49.980,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.412003,13.523932,,1.610,51.590,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.395114,13.520427,,1.893,53.483,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.393076,13.522473,,0.266,53.748,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.379153,13.488433,,2.781,56.529,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.372995,13.484553,,0.734,57.263,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.362260,13.447112,,2.808,60.071,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.365528,13.438802,,0.671,60.743,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.367097,13.412758,,1.777,62.520,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.360807,13.410968,,0.710,63.229,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.360456,13.414777,,0.262,63.491,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.358989,13.417398,,0.241,63.732,Blankenfelde-Mahlow
2024-06-21,14:00:00,52.358478,13.421008,,0.252,63.984,Blankenfelde-Mahlow
2024-06-21,14:34:24,52.360689,13.409738,,0.804,64.788,Blankenfelde-Mahlow
2024-06-21,14:41:42,52.358989,13.420035,,0.724,65.512,Blankenfelde-Mahlow
2024-06-21,16:00:00,52.359595,13.418150,"Ernst-Thälmann-Straße, 15831 Mahlow",0.145,65.657,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.359008,13.420062,"Immanuel-Kant-Straße, 15831 Mahlow",0.145,65.802,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.359402,13.423419,,0.232,66.034,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.355819,13.431429,,0.674,66.709,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.357321,13.433768,,0.230,66.939,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.354444,13.433428,,0.321,67.260,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.357320,13.431994,,0.334,67.594,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.356608,13.433542,,0.132,67.726,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.366144,13.411237,,1.849,69.575,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.364136,13.412075,,0.230,69.805,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.361616,13.412244,,0.280,70.086,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.360636,13.410930,,0.141,70.226,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.366813,13.412817,,0.699,70.925,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.366719,13.431579,,1.274,72.199,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.361744,13.450143,,1.377,73.576,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.370160,13.481261,,2.311,75.886,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.381729,13.493387,,1.527,77.414,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.391268,13.515872,,1.858,79.272,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.395645,13.537377,,1.538,80.810,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.412420,13.565686,,2.677,83.487,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.416280,13.568973,,0.484,83.971,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.443543,13.529426,,4.047,88.018,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.458688,13.506752,,2.280,90.298,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.480027,13.475245,,3.191,93.489,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.482129,13.474414,,0.240,93.730,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.484035,13.478438,,0.345,94.075,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.487747,13.476316,,0.437,94.512,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.492745,13.460130,,1.229,95.741,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.497155,13.464495,,0.572,96.313,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.510188,13.431043,,2.688,99.002,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.513389,13.424620,,0.562,99.563,Blankenfelde-Mahlow
2024-06-21,18:00:00,52.515873,13.426475,,0.303,99.867,Blankenfelde-Mahlow
2024-06-21,18:01:23,52.359008,13.420062,,17.448,117.315,Blankenfelde-Mahlow
2024-06-21,18:01:23,52.357169,13.433776,,0.954,118.268,Blankenfelde-Mahlow
2024-06-21,18:13:49,52.361510,13.412196,,1.543,119.811,Blankenfelde-Mahlow
2024-06-21,18:37:40,52.515873,13.426475,,17.192,137.003,Blankenfelde-Mahlow
2024-06-21,19:24:48,52.516835,13.426471,"Lichtenberger Straße, 10179 Berlin",0.107,137.110,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.516791,13.426547,"Lichtenberger Straße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.518678,13.427212,,0.215,0.215,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.520436,13.428062,,0.204,0.418,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.521617,13.428280,,0.132,0.551,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.523293,13.429488,,0.203,0.754,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.524691,13.431961,,0.228,0.982,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.527916,13.439105,,0.602,1.584,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.529616,13.437666,,0.213,1.797,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.532500,13.430785,,0.565,2.362,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.534576,13.425253,,0.440,2.802,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.535494,13.422255,,0.227,3.029,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.539952,13.424572,,0.520,3.549,Blankenfelde-Mahlow
2024-06-25,08:00:00,52.542954,13.426105,,0.350,3.898,Blankenfelde-Mahlow
2024-06-25,08:35:12,52.516811,13.426737,,2.907,6.805,Blankenfelde-Mahlow
2024-06-25,08:35:12,52.520436,13.428062,,0.413,7.218,Blankenfelde-Mahlow
